"WABIBTC" 1518829440000 0.00019676
"TNBBTC" 1518829440000 7.94e-06
"WAVESBTC" 1518829440000 0.0007557
"GTOBTC" 1518829440000 5.669e-05
"ICXBTC" 1518829440000 0.0004753
"OSTBTC" 1518829440000 3.286e-05
"ELFBTC" 1518829440000 0.00013751
"AIONBTC" 1518829440000 0.0003347
"NEBLBTC" 1518829500000 0.0017666
"BRDBTC" 1518829440000 0.00010077
"EDOBTC" 1518829500000 0.0002722
"WINGSBTC" 1518829500000 7.886e-05
"NAVBTC" 1518829500000 0.0002015
"LUNBTC" 1518829500000 0.002065
"TRIGBTC" 1518829500000 0.0002176
"APPCBTC" 1518829500000 9.431e-05
"VIBEBTC" 1518829500000 5.543e-05
"RLCBTC" 1518829500000 0.0001418
"INSBTC" 1518829500000 0.0002948
"PIVXBTC" 1518829500000 0.000624
"IOSTBTC" 1518829500000 4.32e-06
"CHATBTC" 1518829500000 2.494e-05
"STEEMBTC" 1518829500000 0.0004294
"NANOBTC" 1518829500000 0.0009301
"VIABTC" 1518829500000 0.0003538
"BLZBTC" 1518829500000 6.6e-05
"AEBTC" 1518829500000 0.000257
"RPXBTC" 1518829500000 2.566e-05
"ETHBTC" 1518829500000 0.0925
"LTCBTC" 1518829500000 0.022406
"BNBBTC" 1518829500000 0.001102
"NEOBTC" 1518829500000 0.012923
"BCCBTC" 1518829500000 0.149602
"GASBTC" 1518829500000 0.004546
"HSRBTC" 1518829500000 0.001299
"MCOBTC" 1518829500000 0.000912
"WTCBTC" 1518829500000 0.0026427
"LRCBTC" 1518829500000 6.989e-05
"QTUMBTC" 1518829500000 0.003179
"YOYOBTC" 1518829500000 1.647e-05
"OMGBTC" 1518829500000 0.001766
"ZRXBTC" 1518829500000 0.000124
"STRATBTC" 1518829500000 0.000932
"SNGLSBTC" 1518829500000 1.405e-05
"BQXBTC" 1518829500000 0.00040548
"KNCBTC" 1518829500000 0.0002833
"FUNBTC" 1518829500000 5.85e-06
"SNMBTC" 1518829500000 2.308e-05
"IOTABTC" 1518829500000 0.00020742
"LINKBTC" 1518829500000 6.668e-05
"XVGBTC" 1518829500000 6.98e-06
"CTRBTC" 1518829500000 9.624e-05
"SALTBTC" 1518829500000 0.000526
"MDABTC" 1518829500000 0.00014566
"MTLBTC" 1518829560000 0.000429
"SUBBTC" 1518829500000 7.415e-05
"EOSBTC" 1518829560000 0.00096428
"SNTBTC" 1518829560000 2.158e-05
"ETCBTC" 1518829560000 0.003391
"MTHBTC" 1518829560000 1.74e-05
"ENGBTC" 1518829560000 0.0003318
"DNTBTC" 1518829560000 1.053e-05
"ZECBTC" 1518829560000 0.047156
"BNTBTC" 1518829560000 0.00055005
"ASTBTC" 1518829560000 5.876e-05
"DASHBTC" 1518829560000 0.068501
"OAXBTC" 1518829560000 9.105e-05
"ICNBTC" 1518829560000 0.000178
"BTGBTC" 1518829560000 0.013668
"EVXBTC" 1518829560000 0.0001987
"REQBTC" 1518829560000 3.319e-05
"VIBBTC" 1518829560000 2.868e-05
"TRXBTC" 1518829560000 5.07e-06
"POWRBTC" 1518829560000 8.14e-05
"ARKBTC" 1518829560000 0.0004798
"XRPBTC" 1518829560000 0.000109
"MODBTC" 1518829560000 0.0003695
"ENJBTC" 1518829560000 1.935e-05
"STORJBTC" 1518829560000 0.00011711
"VENBTC" 1518829560000 0.00055846
"KMDBTC" 1518829560000 0.0005313
"RCNBTC" 1518829560000 1.886e-05
"NULSBTC" 1518829560000 0.00030909
"RDNBTC" 1518829560000 0.00030373
"XMRBTC" 1518829560000 0.029148
"DLTBTC" 1518829560000 4.448e-05
"AMBBTC" 1518829560000 5.906e-05
"BATBTC" 1518829560000 4.248e-05
"BCPTBTC" 1518829560000 5.785e-05
"ARNBTC" 1518829560000 0.00019628
"GVTBTC" 1518829560000 0.0020412
"CDTBTC" 1518829560000 9e-06
"GXSBTC" 1518829560000 0.0004871
"POEBTC" 1518829560000 8.12e-06
"QSPBTC" 1518829560000 3.113e-05
"BTSBTC" 1518829560000 2.668e-05
"XZCBTC" 1518829560000 0.005983
"LSKBTC" 1518829560000 0.0031307
"TNTBTC" 1518829560000 1.607e-05
"FUELBTC" 1518829620000 1.445e-05
"MANABTC" 1518829560000 1.331e-05
"BCDBTC" 1518829560000 0.004386
"DGDBTC" 1518829620000 0.02396
"ADXBTC" 1518829620000 0.0001431
"ADABTC" 1518829620000 3.832e-05
